0, 0, 0.009, 0.01, 0.018, 0.026, 0.046, 0.058, 0.111, 0.146, 0.198, 0.293, 0.585, 0.64, 0.713, 0.762, 0.767, 0.77, 0.789, 0.811, 0.801, 0.803, 0.825, 0.829, 0.83
0.02, 0.051, 0.076, 0.119, 0.167, 0.24, 0.332, 0.446, 0.542, 0.666, 0.774, 0.874, 0.994, 1, 0.999, 0.999, 1, 1, 1, 1, 0.999, 1, 1, 1, 1
0.158, 0.185, 0.272, 0.359, 0.438, 0.587, 0.701, 0.785, 0.84, 0.919, 0.958, 0.994, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.374, 0.474, 0.548, 0.679, 0.765, 0.831, 0.918, 0.95, 0.972, 0.984, 0.997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.647, 0.765, 0.814, 0.893, 0.94, 0.96, 0.971, 0.994, 0.993, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.863, 0.916, 0.939, 0.968, 0.988, 0.992, 0.998, 0.998, 0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.947, 0.98, 0.992, 0.99, 0.995, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.989, 0.997, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.997, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.995, 0.99
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.996, 0.995, 0.983, 0.969, 0.963
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 0.995, 0.98, 0.964, 0.94, 0.907, 0.865
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 0.998, 0.981, 0.967, 0.93, 0.903, 0.83, 0.774, 0.733
