0.068, 0.113, 0.194, 0.252, 0.324, 0.473, 0.597, 0.685, 0.825, 0.897, 0.945, 0.997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.215, 0.277, 0.404, 0.507, 0.667, 0.751, 0.841, 0.896, 0.947, 0.982, 0.996, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.413, 0.544, 0.665, 0.767, 0.84, 0.897, 0.956, 0.978, 0.994, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.682, 0.751, 0.842, 0.911, 0.949, 0.976, 0.987, 0.996, 0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999
0.843, 0.902, 0.956, 0.978, 0.987, 0.994, 0.997, 0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 1, 0.997, 0.994
0.931, 0.96, 0.983, 0.997, 0.997, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.997, 0.988, 0.971
0.973, 0.987, 0.999, 0.998, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 0.989, 0.971, 0.941
0.992, 0.998, 0.997, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.997, 0.995, 0.984, 0.976, 0.924, 0.897
0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.998, 0.991, 0.956, 0.916, 0.864, 0.808
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.999, 0.995, 0.984, 0.959, 0.878, 0.84, 0.765, 0.663
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.998, 0.992, 0.992, 0.968, 0.872, 0.788, 0.697, 0.623, 0.493
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.999, 0.996, 0.983, 0.946, 0.881, 0.74, 0.633, 0.549, 0.431, 0.332
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.997, 0.992, 0.982, 0.946, 0.878, 0.711, 0.602, 0.454, 0.403, 0.308, 0.201
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.997, 0.988, 0.962, 0.861, 0.679, 0.531, 0.403, 0.282, 0.254, 0.14, 0.096
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.998, 0.998, 0.986, 0.965, 0.901, 0.729, 0.474, 0.371, 0.258, 0.163, 0.115, 0.074, 0.035
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.995, 0.991, 0.972, 0.915, 0.727, 0.453, 0.331, 0.175, 0.131, 0.082, 0.047, 0.035, 0.012
