0, 0.003, 0.008, 0.021, 0.017, 0.024, 0.045, 0.061, 0.099, 0.131, 0.226, 0.254, 0.584, 0.649, 0.7, 0.746, 0.77, 0.811, 0.791, 0.791, 0.818, 0.798, 0.815, 0.835, 0.845
0.054, 0.073, 0.09, 0.145, 0.2, 0.291, 0.377, 0.479, 0.596, 0.698, 0.776, 0.88, 0.993, 1, 1, 1, 1, 1, 0.999, 1, 1, 1, 1, 1, 1
0.224, 0.285, 0.359, 0.471, 0.564, 0.668, 0.732, 0.819, 0.899, 0.955, 0.96, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.509, 0.586, 0.672, 0.751, 0.82, 0.894, 0.926, 0.952, 0.979, 0.985, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.814, 0.862, 0.893, 0.924, 0.953, 0.978, 0.99, 0.999, 0.999, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.948, 0.972, 0.982, 0.993, 0.992, 0.998, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.995, 0.994, 0.998, 1, 1, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.997, 0.999, 0.999, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.999
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.998, 0.998, 0.994
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.997, 0.998, 0.992, 0.986, 0.978, 0.969
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.995, 0.99, 0.979, 0.95, 0.945, 0.909, 0.864
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.996, 0.993, 0.969, 0.958, 0.91, 0.874, 0.8, 0.743, 0.702
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.996, 0.962, 0.917, 0.887, 0.837, 0.713, 0.643, 0.535, 0.449, 0.401
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.983, 0.94, 0.857, 0.771, 0.676, 0.583, 0.485, 0.347, 0.284, 0.196, 0.167
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.999, 0.999, 0.998, 0.981, 0.919, 0.753, 0.634, 0.476, 0.402, 0.307, 0.223, 0.143, 0.087, 0.058, 0.037
1, 1, 1, 1, 1, 0.999, 1, 0.999, 0.998, 1, 0.996, 0.991, 0.963, 0.892, 0.667, 0.471, 0.373, 0.29, 0.132, 0.109, 0.06, 0.031, 0.017, 0.01, 0.006
